age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
28,M,479,Célibataire,0,false,7344 XC 61
50,M,442,En Couple,0,false,5909 PA 87
61,F,435,En Couple,1,false,511 GE 81
21,F,526,Célibataire,0,false,353 CO 24
53,M,536,Célibataire,0,false,7623 YM 61
64,M,192,Célibataire,0,false,5439 MO 74
51,F,475,Célibataire,0,false,9089 AS 90
47,F,789,En Couple,3,false,3691 FX 32
34,F,1308,Célibataire,0,false,8814 ZL 96
26,M,534,En Couple,1,false,3679 AW 28
46,M,590,En Couple,4,false,8603 ND 92
59,M,406,Célibataire,0,false,6682 BY 60
54,F,438,En Couple,1,false,5390 IO 24
48,M,179,En Couple,1,false,7640 IP 41
44,M,502,En Couple,2,true,7751 YG 54
19,M,1368,En Couple,1,false,8959 NE 22
70,M,522,En Couple,4,true,8066 IN 87
50,M,547,En Couple,4,false,6509 PW 50
28,M,591,En Couple,3,false,8418 UF 76
63,M,437,En Couple,2,false,9581 ES 34
43,M,493,Célibataire,0,false,6517 RX 70
58,F,1270,En Couple,0,false,5665 ME 30
65,M,576,Célibataire,0,false,8404 LN 35
50,F,207,En Couple,4,true,1206 WZ 93
53,M,1030,En Couple,1,true,1649 HH 60
76,M,165,Célibataire,0,false,7221 LO 40
34,M,166,En Couple,3,false,696 HB 23
37,M,436,En Couple,4,false,2030 IU 72
33,M,561,En Couple,1,false,4544 WJ 22
37,M,762,Célibataire,0,false,6380 SE 51
82,M,590,En Couple,4,false,8121 SL 44
65,F,512,Célibataire,0,false,4053 OU 72
57,M,223,Célibataire,0,false,9166 KE 95
75,M,947,En Couple,3,false,1465 LG 86
22,M,174,En Couple,1,false,1666 JI 60
29,M,511,En Couple,2,false,7872 AM 35
36,M,596,En Couple,0,false,596 OJ 31
22,M,969,En Couple,2,true,9294 KL 13
56,M,1064,Célibataire,0,false,6540 BU 46
35,F,857,Célibataire,0,false,7200 VR 50
20,M,240,Seule,1,false,5021 OZ 78
45,M,214,Célibataire,0,false,9502 PS 72
54,M,460,En Couple,2,false,7971 TA 17
58,M,521,Célibataire,0,false,4201 AU 70
28,M,787,En Couple,1,false,1156 ZB 94
48,M,598,Célibataire,0,false,347 DV 88
43,F,172,En Couple,1,false,8161 LZ 81
55,M,1265,En Couple,0,false,6891 GM 78
52,M,779,En Couple,0,true,451 QE 38
50,F,509,Célibataire,0,false,1176 VG 97
46,F,189,En Couple,4,false,7152 FY 62
30,M,516,Célibataire,0,false,8939 EQ 40
54,F,512,En Couple,0,false,4085 UD 81
46,M,543,En Couple,4,false,2647 AA 58
32,M,1291,En Couple,3,false,1931 NN 60
21,M,595,En Couple,3,true,5882 AV 27
54,M,764,Célibataire,0,false,4579 KG 47
51,M,-1,En Couple,0,false,3211 HU 35
28,M,534,En Couple,2,false,4556 QI 92
19,M,890,Célibataire,0,false,4252 ML 52
56,M,1290,En Couple,1,false,6714 UZ 93
34,M,1123,En Couple,0,false,9494 BI 50
29,F,225,Célibataire,0,false,62 TL 30
32,F,1183,En Couple,4,false,2289 KS 11
71,M,404,Célibataire,0,false,8338 CV 51
48,M,1236,En Couple,0,true,779 QA 62
20,M,173,En Couple,2,true,6747 NN 85
30,M,1242,En Couple,0,true,9742 UW 40
39,M,487,En Couple,0,false,5575 IP 18
21,M,1022,Célibataire,0,false,8940 LB 53
21,M,591,En Couple,3,false,1422 YE 57
50,M,523,En Couple,3,false,5236 SI 38
56,M,406,En Couple,2,false,5779 AX 39
45,M,245,En Couple,4,false,6796 RU 74
70,F,1056,En Couple,3,false,6754 AZ 67
76,M,755,En Couple,4,true,662 RJ 72
38,F,523,En Couple,2,false,3745 QC 87
22,F,568,Seule,2,false,4285 JN 50
59,M,154,En Couple,4,false,512 NG 32
26,M,1154,Célibataire,0,false,1959 UI 17
52,M,442,En Couple,3,false,5419 IH 27
47,M,525,Célibataire,0,false,5490 FW 88
23,M,488,En Couple,0,true,5812 UN 23
47,M,400,En Couple,4,false,3896 BX 48
77,M,1044,En Couple,0,true,6299 PA 52
81,M,741,En Couple,4,false,6925 CU 60
20,F,423,Célibataire,0,false,1960 WU 37
47,M,981,En Couple,4,false,5485 AS 87
27,M,150,Célibataire,0,false,5325 HP 73
82,F,575,Célibataire,0,false,8160 ME 33
37,M,710,En Couple,1,false,7894 WG 92
19,F,561,En Couple,0,false,24 KJ 65
36,F,161,En Couple,4,false,426 WH 46
47,F,205,Seule,3,false,4319 MU 24
59,M,223,En Couple,0,false,8713 AK 34
48,M,1395,Seule,2,false,9180 VD 37
47,M,1103,En Couple,3,false,125 CN 45
36,M,823,En Couple,1,false,3340 EG 75
39,M,172,En Couple,4,false,731 AH 79
28,M,468,Célibataire,0,false,3162 VZ 13
27,M,540,En Couple,3,false,9313 BC 93
80,M,400,En Couple,4,false,3961 RW 83
59,M,245,En Couple,2,false,4935 MH 17
46,M,429,En Couple,1,true,6454 NV 48
30,F,248,Célibataire,0,false,9872 WC 26
59,M,1183,En Couple,0,true,8200 PO 58
19,F,493,Célibataire,0,false,1383 JB 27
54,M,1152,En Couple,4,false,3106 MQ 88
36,F,1338,En Couple,4,false,8804 PI 11
71,M,215,Célibataire,0,false,3277 IB 34
53,F,452,En Couple,3,false,1655 GK 29
34,M,402,En Couple,0,false,864 MW 50
40,M,511,En Couple,3,false,9065 BB 88
78,F,571,Célibataire,0,false,4234 LB 51
28,M,816,En Couple,4,false,6543 IT 68
52,F,558,En Couple,1,true,6324 KM 35
24,M,248,Célibataire,0,false,2296 FA 30
22,M,1150,En Couple,2,true,3777 ZH 95
72,F,735,En Couple,2,false,7932 RA 18
77,F,469,Célibataire,0,false,4206 JM 16
29,F,566,En Couple,4,false,2941 UP 18
56,M,187,Seule,3,false,7140 VD 47
24,F,168,En Couple,4,false,3735 ZG 23
50,M,1090,Seule,1,false,6419 JN 42
70,M,503,En Couple,1,false,2176 RK 66
57,F,887,Célibataire,0,false,2071 KF 85
58,M,171,En Couple,1,false,8554 EL 65
35,M,496,En Couple,1,false,1348 GC 17
48,M,536,En Couple,2,true,7567 CL 11
27,M,574,Célibataire,0,false,8971 GJ 18
56,M,459,Célibataire,0,false,6305 TD 70
44,M,245,En Couple,1,false,741 XT 20
77,M,481,Célibataire,0,false,3969 QF 28
28,M,456,Célibataire,0,false,2308 XT 77
54,M,734,En Couple,1,false,6310 VS 32
23,F,405,En Couple,4,false,4822 JK 97
77,F,454,Célibataire,0,false,8147 ZG 68
68,M,490,En Couple,0,false,9075 WS 69
34,F,1312,En Couple,1,false,1203 ZZ 87
21,F,770,En Couple,3,true,1052 TK 82
62,M,1200,Célibataire,0,false,9726 ZC 47
30,M,588,En Couple,2,false,1964 SW 36
19,M,406,En Couple,3,false,1604 HW 26
52,Homme,195,Célibataire,0,false,1688 KZ 40
52,M,418,En Couple,1,false,6542 MD 55
58,F,585,En Couple,1,false,3776 RK 55
52,F,528,Célibataire,0,false,8657 XF 10
24,M,573,Seule,2,false,1165 JO 41
47,M,233,Célibataire,0,false,9660 IE 18
19,M,937,En Couple,1,false,8099 MO 85
44,F,462,En Couple,0,false,3126 XC 19
40,F,599,En Couple,3,true,4622 MB 95
18,M,1130,Célibataire,0,false,7939 IA 44
58,M,992,En Couple,4,false,2838 DU 23
29,M,741,En Couple,1,false,9230 GA 62
28,M,157,Célibataire,0,false,8765 VT 66
49,M,528,En Couple,2,false,1134 YC 34
21,M,506,Célibataire,0,false,7789 KQ 78
38,M,471,En Couple,3,false,3986 KP 31
50,M,171,En Couple,4,true,3516 YK 36
32,M,1183,Célibataire,0,false,5798 SU 45
23,F,775,Seul,0,false,2089 MF 42
25,M,821,En Couple,0,false,8190 HM 75
69,M,543,Célibataire,0,false,3118 NJ 27
43,F,179,Seule,2,false,3192 QN 73
56,M,239,En Couple,4,false,5502 EM 77
50,Masculin,787,En Couple,3,true,3484 CS 37
26,M,548,Célibataire,0,false,6709 JU 66
55,F,568,Célibataire,0,false,3244 CF 20
55,M,1075,En Couple,2,true,2829 DB 92
48,M,1120,En Couple,0,false,4550 FI 80
62,M,231,Seule,2,false,1701 DS 58
46,F,536,En Couple,2,false,2095 HV 10
56,M,526,En Couple,0,false,1001 QM 31
40,F,1251,En Couple,0,false,9751 AK 50
59,M,1273,En Couple,1,false,8271 TK 59
19,M,505,Célibataire,0,false,9081 AS 92
29,M,700,En Couple,3,false,3621 QM 25
40,F,170,Seule,1,false,9305 HO 44
70,M,160,En Couple,1,true,3526 AY 19
83,M,177,En Couple,3,false,2390 VU 82
45,F,238,Célibataire,0,false,5956 AU 73
65,M,1000,Célibataire,0,false,1687 FA 13
36,F,427,Célibataire,0,false,8428 WU 72
50,M,230,En Couple,3,false,4848 AF 59
30,M,433,Célibataire,0,false,6295 FA 96
80,M,762,En Couple,0,false,4572 DV 25
22,F,1105,En Couple,0,false,2197 VT 33
52,M,501,Célibataire,0,false,1697 LM 94
30,M,448,Célibataire,0,false,4721 AM 77
60,M,401,En Couple,4,true,1 ZX 42
29,M,468,En Couple,2,false,9234 OP 72
77,F,567,En Couple,1,false,4613 RD 71
27,M,1317,En Couple,3,false,9733 ZB 76
43,M,585,Célibataire,0,false,4754 TL 91
40,M,525,En Couple,3,false,2278 UN 34
23,F,432,Célibataire,0,false,1029 QL 11
42,M,552,Célibataire,0,false,2070 BQ 88
23,M,1298,En Couple,4,false,4712 DO 34
41,F,1373,En Couple,1,true,6083 IZ 52
61,M,1164,En Couple,2,false,5805 JG 45
40,F,537,En Couple,0,false,6933 IV 76
71,M,165,En Couple,0,true,8607 MV 47
20,M,450,En Couple,3,false,6076 LA 41
53,M,437,Seule,3,false,6117 CK 11
82,M,1284,En Couple,4,false,9557 IE 26
78,M,490,En Couple,2,false,945 UW 57
35,F,211,En Couple,2,true,820 JM 84
60,M,1356,Célibataire,0,false,5611 IO 19
51,M,513,En Couple,3,false,6201 OM 26
20,M,246,En Couple,3,false,6856 DJ 34
56,M,1053,En Couple,4,false,5629 GV 60
18,M,1248,Célibataire,0,false,7926 GI 30
80,F,517,Célibataire,0,false,8019 VI 39
41,M,1180,En Couple,2,false,239 IQ 63
34,M,179,En Couple,0,true,6105 AA 91
51,M,549,En Couple,1,false,1939 RA 61
45,F,590,En Couple,4,true,8454 SI 77
60,M,206,Célibataire,0,false,9072 BZ 95
42,F,488,En Couple,2,true,3339 XI 27
40,F,461,En Couple,2,true,6875 LG 49
83,M,225,En Couple,0,false,9524 XR 34
21,M,1232,En Couple,2,true,9206 SB 69
28,M,578,En Couple,1,false,7846 VA 42
64,M,1242,En Couple,3,false,3594 PU 52
42,M,218,En Couple,0,false,9472 YP 50
52,F,570,En Couple,4,false,5035 BS 89
49,M,247,En Couple,0,false,8636 LG 18
21,F,802,En Couple,3,false,5305 FQ 91
47,M,500,En Couple,4,false,9100 LD 62
76,F,519,En Couple,4,false,9243 TX 41
44,M,515,Marié(e),0,false,3359 YW 68
66,F,518,En Couple,2,true,4195 DQ 72
18,F,533,En Couple,2,false,955 UY 31
22,M,749,En Couple,2,false,894 ND 19
49,M,177,Célibataire,0,false,5170 WA 80
22,M,560,En Couple,0,false,947 LJ 29
41,M,1132,En Couple,1,true,2399 IX 84
43,M,168,En Couple,3,true,753 PF 42
75,M,492,En Couple,1,true,6648 HJ 91
54,M,1139,Célibataire,0,false,6131 QD 38
84,M,197,En Couple,2,false,3019 RR 55
26,M,231,En Couple,0,false,3453 RF 14
22,M,972,En Couple,4,true,5794 AG 64
30,M,198,En Couple,4,false,5117 MZ 29
52,F,166,Célibataire,0,false,9361 UP 49
20,M,151,En Couple,2,false,1260 LT 39
65,M,471,Célibataire,0,false,3188 QO 65
59,M,234,En Couple,0,false,5549 WQ 70
70,M,158,En Couple,2,false,6308 NP 42
58,F,163,En Couple,1,false,5483 YF 78
36,F,176,En Couple,0,false,912 GL 59
59,M,892,Seule,1,false,9900 ED 90
84,M,1239,Célibataire,0,false,1110 VD 25
79,M,512,En Couple,4,false,737 MU 26
58,F,490,En Couple,3,false,6169 UL 76
67,M,592,En Couple,1,false,8325 ZM 55
27,M,450,Seule,3,false,1897 IQ 12
33,F,150,Célibataire,0,false,3068 TO 76
43,M,466,En Couple,2,false,3536 SQ 67
22,M,187,En Couple,4,false,5587 AL 37
76,M,574,En Couple,4,true,9329 VI 52
82,M,240,Célibataire,0,false,692 JG 17
18,M,1163,En Couple,3,true,8841 QQ 24
48,M,487,Célibataire,0,false,5184 YU 37
18,M,520,En Couple,4,false,5408 VJ 54
31,M,1171,En Couple,2,false,68 FB 25
32,F,184,En Couple,0,false,1494 WL 11
29,M,1188,En Couple,1,true,3591 DU 79
22,F,475,En Couple,1,false,504 TO 64
24,F,1033,En Couple,0,false,8840 OA 73
21,M,466,En Couple,4,false,9962 JR 38
18,M,1300,En Couple,2,true,9681 UW 15
35,M,1118,En Couple,1,true,7147 MS 59
52,M,566,Célibataire,0,false,1096 TE 52
19,M,813,Célibataire,0,false,5398 BW 14
33,F,511,En Couple,4,false,7595 ZI 90
19,M,1052,En Couple,4,false,3709 JS 95
36,M,926,En Couple,2,false,8353 UZ 90
41,M,587,En Couple,1,false,2638 LS 39
73,M,1004,Célibataire,0,false,8989 AP 54
74,F,493,Célibataire,0,false,2688 JF 43
61,M,406,En Couple,2,false,6204 TB 91
18,M,573,En Couple,1,false,8228 LF 53
70,M,481,En Couple,0,false,307 LL 97
37,M,588,Seule,3,false,1382 PD 38
41,M,1004,En Couple,3,false,9988 UC 56
77,M,1017,En Couple,0,false,6394 QD 12
79,M,592,En Couple,0,true,3767 NL 18
58,M,539,Célibataire,0,false,7713 FA 91
79,M,173,En Couple,4,false,8547 ER 68
71,M,213,Célibataire,0,false,1748 UU 77
27,M,552,En Couple,0,true,3860 SG 71
22,M,195,En Couple,4,false,2693 CZ 48
51,F,232,En Couple,0,false,3252 MJ 60
21,M,505,En Couple,4,false,7922 YE 64
35,M,173,En Couple,4,false,9204 RF 30
25,F,206,Célibataire,0,false,7891 KC 66
48,M,704,En Couple,3,true,3761 RT 65
74,F,164,En Couple,4,false,9817 FH 63
80,M,765,En Couple,4,false,4049 YE 32
29,M,439,En Couple,2,false,2735 UI 94
28,M,485,En Couple,1,false,581 KG 20
18,M,1205,En Couple,4,true,8826 QF 46
19,M,538,Célibataire,0,false,5959 ZM 10
59,M,883,En Couple,1,false,5722 MV 82
23,F,790,Célibataire,0,false,6906 GA 18
71,M,233,Célibataire,0,false,5017 EA 25
37,M,1190,En Couple,1,false,2687 WO 36
33,M,540,En Couple,1,false,7832 HU 16
19,M,1315,Célibataire,0,false,3260 PO 27
38,F,164,Célibataire,0,false,3814 LA 85
47,M,239,En Couple,1,true,7684 CO 29
51,M,585,En Couple,1,true,5115 HQ 25
46,F,419,En Couple,0,false,8419 UK 40
50,M,559,En Couple,2,false,7574 VW 47
29,M,1376,En Couple,2,false,145 BD 78
32,M,213,En Couple,2,false,5844 IV 62
19,M,434,En Couple,1,true,2924 HW 79
24,M,1021,Seule,1,false,4938 AW 83
28,F,413,Célibataire,0,false,8576 AW 15
27,Masculin,1398,En Couple,0,false,9287 KU 55
22,F,988,En Couple,2,true,8448 OC 57
52,M,1038,En Couple,3,false,309 NY 87
44,M,221,En Couple,2,false,9787 UY 79
33,F,164,En Couple,3,false,6119 VH 20
72,M,526,En Couple,2,false,474 MS 63
60,M,740,En Couple,0,false,874 ZI 62
72,M,771,En Couple,3,false,3726 OE 69
56,M,503,Célibataire,0,false,7349 PT 17
36,M,411,En Couple,1,false,8436 KN 18
53,M,482,En Couple,0,true,6010 YK 36
32,M,534,En Couple,3,true,6114 FG 96
28,M,414,En Couple,4,false,6453 OA 58
34,F,227,Célibataire,0,false,1385 WA 18
22,F,185,Célibataire,0,false,6842 CM 28
20,M,239,En Couple,4,false,1394 EK 47
21,M,224,En Couple,2,false,1496 UC 61
30,F,485,Célibataire,0,false,3795 PC 26
52,M,524,Seule,1,false,8810 CD 59
53,M,511,Célibataire,0,false,4793 SJ 54
56,M,510,En Couple,1,false,6737 MO 15
42,M,1090,En Couple,4,true,2893 XH 79
51,M,475,Célibataire,0,false,3085 RT 86
64,Femme,154,Célibataire,0,false,9969 HH 83
19,F,1250,Célibataire,0,false,996 IV 80
28,M,1127,En Couple,3,false,6658 SS 40
26,M,176,Célibataire,0,false,823 GI 23
20,M,562,En Couple,2,false,3701 JN 10
52,M,172,En Couple,1,false,689 FH 71
21,F,190,En Couple,0,false,5003 NC 94
19,M,492,Célibataire,0,false,9529 RK 43
26,F,825,En Couple,3,false,6719 EQ 23
28,M,538,En Couple,3,false,6796 ZU 50
45,M,507,En Couple,3,false,7700 VA 96
48,M,590,Célibataire,0,false,9269 KF 43
19,M,247,En Couple,0,false,9497 HF 75
81,M,545,Célibataire,0,false,3320 ZI 57
48,M,489,En Couple,1,true,1478 OO 44
47,M,547,En Couple,0,false,5344 GX 68
24,M,1219,En Couple,0,false,1230 DQ 68
18,M,206,En Couple,2,false,3046 DL 93
41,M,202,En Couple,0,false,5469 FU 76
23,M,1011,En Couple,3,false,8602 SL 44
42,M,844,Célibataire,0,false,8857 MD 73
51,M,589,Célibataire,0,false,7305 CX 78
19,M,458,En Couple,2,false,3715 SP 97
22,M,448,Célibataire,0,false,7399 WX 70
71,M,511,En Couple,2,true,5365 UG 18
29,F,500,Célibataire,0,false,8164 JM 85
27,M,444,En Couple,4,false,4786 FI 68
28,M,428,Célibataire,0,false,1481 OI 61
44,F,773,En Couple,2,false,7002 UO 89
26,F,990,En Couple,1,false,6169 FL 82
42,F,594,En Couple,0,false,1893 SS 42
81,F,164,En Couple,2,false,914 OW 45
52,M,807,Célibataire,0,false,8581 LN 53
38,F,188,En Couple,2,false,2011 RQ 44
24,M,494,En Couple,0,false,2518 NJ 95
22,M,598,Seule,3,false,7462 JQ 43
24,F,456,Célibataire,0,false,2768 AS 96
34,F,579,En Couple,0,true,6237 QS 97
41,M,489,Célibataire,0,false,897 UL 66
55,F,464,En Couple,1,true,1701 YA 94
45,M,864,En Couple,1,true,7204 VE 30
39,M,403,Célibataire,0,false,5311 ZV 70
31,M,169,Seule,3,false,9854 SA 49
26,M,700,En Couple,0,false,2292 TN 88
47,F,516,En Couple,2,false,2733 YA 59
35,M,172,En Couple,1,false,2695 LL 85
38,M,717,En Couple,0,false,7034 CX 52
70,M,491,En Couple,1,false,8852 YB 95
36,M,436,Célibataire,0,false,821 HO 35
38,M,480,Célibataire,0,false,4229 AE 73
30,F,564,Célibataire,0,false,3709 FB 53
77,M,1361,En Couple,4,true,9513 KZ 94
21,M,1166,Célibataire,0,false,5543 YS 73
55,F,752,En Couple,3,false,6316 JO 21
19,F,1372,En Couple,4,false,5060 TK 98
49,M,1022,En Couple,1,true,7123 CF 13
68,F,1166,En Couple,3,false,8973 XC 55
18,M,1371,En Couple,4,false,3679 WQ 56
44,M,1223,En Couple,3,false,6392 JS 56
18,M,189,Célibataire,0,false,2663 JU 36
81,M,159,En Couple,2,true,8114 WJ 13
54,M,544,En Couple,2,false,5104 IJ 91
55,M,158,En Couple,4,false,2356 CJ 24
56,M,450,Célibataire,0,false,6118 NY 77
56,M,244,En Couple,0,false,9567 EB 30
23,M,874,En Couple,1,false,8369 XB 63
74,M,571,En Couple,4,false,3586 MO 91
64,M,200,En Couple,0,false,7907 GG 11
81,F,530,En Couple,3,false,9073 DS 95
22,M,474,En Couple,2,false,3894 MR 12
19,F,760,En Couple,0,false,5165 RR 73
41,F,220,Célibataire,0,false,4705 KW 80
18,M,575,En Couple,1,true,9344 II 30
19,M,496,Célibataire,0,false,8113 NG 97
42,M,544,En Couple,2,false,1407 YK 30
24,M,816,En Couple,0,false,3745 XH 82
26,M,551,En Couple,0,true,696 AA 13
20,M,759,En Couple,2,false,4420 MU 72
30,M,502,En Couple,1,true,1171 HN 23
25,M,752,En Couple,0,false,4935 IR 52
61,M,536,En Couple,1,false,7955 KD 18
61,M,588,En Couple,1,false,4514 PC 93
56,M,170,En Couple,0,true,1908 ZP 19
69,M,494,En Couple,4,false,9253 PB 27
41,M,436,Célibataire,0,false,1596 QI 30
23,F,226,En Couple,4,true,4141 KN 63
27,M,1350,En Couple,1,true,5899 PS 33
72,M,804,En Couple,1,true,2014 FD 83
24,M,787,En Couple,0,false,4908 NF 13
31,M,523,Célibataire,0,false,3688 BB 60
18,F,579,En Couple,1,false,4820 GV 13
23,M,1325,En Couple,4,false,8467 QC 26
21,M,1094,En Couple,0,false,9664 PB 42
43,M,521,En Couple,1,true,1892 UO 25
47,M,1089,En Couple,4,false,8152 AP 22
57,M,190,En Couple,2,false,4840 QA 97
36,M,983,En Couple,2,false,6608 JC 68
23,M,530,En Couple,3,false,5894 NB 42
27,M,1069,En Couple,2,true,3155 JX 37
18,M,249,En Couple,0,false,8831 AK 56
21,M,194,En Couple,1,false,7784 EE 68
47,M,470,En Couple,1,false,7839 PP 66
32,M,154,En Couple,?,false,1167 RR 76
49,F,492,Célibataire,0,false,1531 CE 17
29,M,1397,En Couple,0,false,7074 TR 76
30, ,181,En Couple,1,false,5666 QG 18
73,F,244,En Couple,2,false,3414 CW 38
42,M,927,En Couple,0,false,4845 WT 47
31,M,589,Célibataire,0,false,3193 RC 70
59,M,158,Célibataire,0,false,2944 ZS 75
75,M,206,En Couple,4,false,5507 MJ 65
78,M,492,En Couple,3,true,8345 TZ 66
80,F,584,En Couple,1,false,8759 KM 77
24,F,913,Célibataire,0,false,3438 YY 28
77,M,1197,En Couple,1,true,1281 MR 75
27,M,168,Marié(e),2,false,9425 AR 77
29,M,557,Célibataire,0,false,679 VA 36
45,M,?,Célibataire,0,false,8157 IT 28
35,M,1138,Marié(e),4,false,9433 ZQ 68
22,M,411,En Couple,1,true,6295 VK 72
19,F,158,En Couple,0,true,9874 XU 43
38,M,1190,En Couple,3,true,7679 EU 95
25,F,243,En Couple,3,false,8406 UE 47
20,M,1044,Seule,1,false,7630 GJ 74
49,M,566,En Couple,2,false,5780 HZ 64
83,M,1303,En Couple,3,false,408 FX 72
34,M,895,En Couple,1,false,9252 RM 22
38,F,236,En Couple,1,false,2921 ZT 24
40,M,457,En Couple,4,false,4392 PC 83
35,M,909,En Couple,3,false,3929 MD 91
58,M,1006,En Couple,0,false,2796 HO 14
50,M,1246,En Couple,1,false,122 JZ 68
36,M,794,En Couple,2,false,8998 HM 43
45,M,196,Célibataire,0,false,9270 MO 22
48,F,150,En Couple,2,true,792 HL 49
42,F,1311,En Couple,2,false,9171 LB 11
49,F,406,En Couple,0,false,8683 QT 63
28,M,495,Célibataire,0,false,6224 WN 94
29,M,572,Célibataire,0,false,7572 UL 19
27,M,555,Célibataire,0,false,2503 PU 65
66,M,1200,En Couple,2,false,7425 LJ 66
55,F,214,En Couple,2,false,8539 VB 45
29,F,472,En Couple,3,false,3562 CE 75
27,F,579,En Couple,0,false,2137 TW 37
42,F,768,Célibataire,0,false,2594 KU 57
38,M,488,Célibataire,0,false,7192 OR 92
76,M,459,Célibataire,0,false,5236 BC 79
56,F,197,En Couple,0,false,5210 EX 52
18,F,512,En Couple,1,false,7256 RT 24
50,M,480,Célibataire,0,false,7659 NC 13
82,M,860,Célibataire,0,false,4141 XF 41
18,M,409,Célibataire,0,false,7615 TL 32
50,F,153,En Couple,3,false,6206 OK 26
63,M,164,En Couple,3,true,8773 SI 86
70,M,557,En Couple,2,true,5584 BM 97
35,F,537,Célibataire,0,false,4952 NK 51
27,M,846,Célibataire,0,false,1023 VI 33
34,M,517,En Couple,1,false,2538 QD 94
27,F,506,En Couple,4,true,6982 GO 19
33,M,153,En Couple,0,false,4872 DY 12
36,M,227,Célibataire,0,false,1173 NS 96
42,F,189,En Couple,4,true,3371 BW 67
30,M,225,En Couple,0,true,7482 AK 32
43,M,1336,Célibataire,0,false,2915 VC 37
47,F,196,En Couple,3,false,1243 TJ 92
37,F,205,Seule,2,false,6203 QZ 36
76,Masculin,491,En Couple,3,false,6072 HC 17
51,M,511,Célibataire,0,false,4762 ML 21
29,M,167,Célibataire,0,false,9371 WN 87
28,F,193,Seule,3,false,5630 NC 75
18,F,189,En Couple,2,false,6073 LN 16
46,F,225,En Couple,0,true,4528 VI 34
33,M,460,En Couple,2,false,543 DY 20
31,F,520,En Couple,1,true,1684 JK 34
18,F,745,Célibataire,0,false,4135 PT 67
44,F,420,En Couple,1,true,9223 QG 66
35,F,524,En Couple,2,true,4483 EU 71
29,M,544,En Couple,0,false,2881 LK 95
40,M,805,En Couple,2,true,7342 PL 17
46,M,1312,En Couple,0,false,8819 CM 98
60,M,523,En Couple,0,true,3616 CA 24
70,F,482,En Couple,1,false,7304 XH 39
77,F,240,Célibataire,0,false,3512 GE 37
18,F,1344,En Couple,3,false,7781 VP 33
79,M,445,En Couple,1,false,7137 JE 39
28,F,169,En Couple,1,false,1626 XN 78
21,M,916,Célibataire,0,false,143 EG 64
29,M,163,En Couple,4,true,5552 TG 37
18,F,574,En Couple,3,false,7537 BJ 95
53,M,718,En Couple,1,false,682 LN 12
38,F,241,En Couple,0,false,2814 AG 74
29,M,1077,Célibataire,0,false,838 YS 33
41,M,1158,En Couple,0,true,7562 VI 26
51,M,588,Célibataire,0,false,7275 RH 66
75,M,226,En Couple,0,false,9104 RF 73
35,M,501,Seule,3,false,6554 TK 38
49,M,547,En Couple,1,false,3910 QL 85
26,F,400,En Couple,2,false,559 IO 29
24,M,895,Célibataire,0,false,3502 HK 48
24,F,1172,Célibataire,0,false,9023 OB 38
53,M,524,Célibataire,0,false,4625 JY 96
19,F,168,En Couple,0,true,3449 OR 76
31,F,748,Célibataire,0,false,3091 RS 52
32,F,587,Seule,3,false,7655 PA 11
22,F,431,Célibataire,0,false,2084 SL 86
64,M,1049,En Couple,1,false,972 UD 89
79,M,526,En Couple,1,false,219 SH 70
56,M,458,Célibataire,0,false,9460 HG 88
30,F,155,Célibataire,0,false,6730 HF 90
22,M,216,En Couple,4,false,8313 EL 65
30,M,981,En Couple,2,true,2943 PT 40
59,F,202,Célibataire,0,false,8330 JM 13
59,F,161,Célibataire,0,false,6894 JM 47
44,M,420,Célibataire,0,false,2307 HZ 77
69,M,965,En Couple,0,false,4009 CO 50
37,F,441,En Couple,0,false,5257 MX 16
58,M,541,En Couple,2,false,1930 DJ 33
36,M,480,En Couple,1,false,9517 BZ 13
56,M,878,Célibataire,0,false,8261 ZH 68
77,F,1362,Célibataire,0,false,5606 RG 36
71,M,467,En Couple,0,false,3833 QV 69
61,F,769,Célibataire,0,false,6601 VA 75
22,M,169,Célibataire,0,false,5517 KC 66
18,M,1118,Célibataire,0,false,978 WG 52
18,M,460,En Couple,1,false,6372 JR 15
18,M,470,En Couple,3,false,650 FB 69
