age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
63,M,1180,En Couple,0,false,9398 NP 15
66,M,426,En Couple,4,false,4627 EE 62
28,M,1380,En Couple,2,false,3051 TI 83
57,F,249,En Couple,2,false,1016 GG 62
31,M,451,Célibataire,0,false,5503 PA 69
45,M,199,Seule,1,false,2283 CU 19
48,M,244,Célibataire,0,false,4322 LF 88
80,M,1202,Célibataire,0,false,233 MP 91
79,M,492,Célibataire,0,false,4819 VE 70
39,M,163,En Couple,1,false,7748 MC 63
58,M,1048,Seule,3,false,2133 MX 87
28,M,212,En Couple,3,false,3040 VE 42
39,M,524,En Couple,2,false,9850 RX 16
46,M,858,En Couple,1,false,9152 WF 58
52,M,911,En Couple,1,false,1258 LP 79
49,M,463,En Couple,4,false,2269 YZ 11
22,F,1181,En Couple,1,false,8461 ZB 14
36,M,509,En Couple,0,false,1615 JT 24
26,F,590,Célibataire,0,false,9580 GR 23
49,M,523,Célibataire,0,false,113 XS 87
68,M,487,Célibataire,0,false,8563 QA 48
25,F,424,Marié(e),2,false,2993 MO 18
56,M,548,En Couple,3,true,2930 TJ 67
45,F,486,Célibataire,0,false,4813 JY 89
53,Masculin,198,En Couple,4,true,3047 WG 73
22,M,237,Célibataire,0,false,1958 NO 22
22,M,536,Seule,2,false,5204 XA 96
77,M,217,Célibataire,0,false,2304 JQ 64
45,M,554,En Couple,2,false,1455 ZQ 11
24,F,1389,En Couple,3,false,8880 OX 49
33,M,423,Célibataire,0,false,8844 FP 46
43,M,570,Seule,2,false,5228 NB 14
55,M,452,En Couple,0,false,6533 PB 82
28,M,524,En Couple,2,false,7102 DW 62
41,M,475,En Couple,0,false,2338 EO 31
51,M,192,Célibataire,0,false,1409 PF 35
25,M,1176,Célibataire,0,false,4529 VG 91
55,M,1055,En Couple,2,false,6913 WW 74
19,F,1351,En Couple,1,false,2622 MD 92
51,M,915,En Couple,2,false,495 GO 71
42,M,876,Célibataire,0,false,5931 KU 80
28,F,429,En Couple,0,false,9051 GW 48
73,M,538,En Couple,4,false,3433 BC 17
63,M,452,Célibataire,0,false,1879 KA 50
55,F,519,En Couple,1,false,749 VL 53
79,M,515,En Couple,3,false,5370 PQ 14
42,F,995,En Couple,0,false,1323 FL 75
79,M,156,En Couple,3,false,8874 HM 50
22,M,434,En Couple,1,false,5886 AF 77
72,M,544,En Couple,0,false,5232 ID 98
25,F,151,Célibataire,0,false,3038 PO 18
67,M,200,En Couple,3,false,2328 AJ 90
40,M,551,En Couple,3,false,9991 AK 91
20,F,406,En Couple,2,false,8253 RX 32
29,F,405,En Couple,2,false,1304 FM 23
38,M,177,Célibataire,0,false,8593 KI 89
19,M,412,En Couple,0,false,993 LJ 61
26,M,1171,En Couple,2,false,4482 YS 43
54,M,442,En Couple,2,false,5635 AJ 87
54,F,517,Célibataire,0,false,6854 DV 31
56,F,724,En Couple,3,false,6612 ZZ 76
22,M,467,Célibataire,0,false,5296 RO 84
28,M,1003,En Couple,4,true,2424 FS 96
43,F,179,En Couple,4,false,1735 OD 16
27,F,1342,En Couple,0,false,5704 EN 22
43,M,595,Célibataire,0,false,4629 YM 22
53,M,170,Célibataire,0,false,9918 FC 56
37,M,445,Célibataire,0,false,6950 JS 88
84,M,539,Célibataire,0,false,4310 XH 36
37,M,206,En Couple,2,false,4341 QS 79
59,F,423,En Couple,2,false,7967 XH 12
53,M,1052,Seule,1,false,5153 FA 38
58,M,177,En Couple,4,false,1623 ZX 35
34,M,176,Célibataire,0,false,6205 XL 52
48,F,406,Célibataire,0,false,7922 CU 98
34,M,439,En Couple,1,false,523 CQ 82
42,F,876,En Couple,2,false,9556 CQ 32
28,F,584,Célibataire,0,false,9952 OZ 37
29,M,1199,Célibataire,0,false,5617 BR 61
27,M,521,Seule,3,false,3875 TU 14
31,M,488,Célibataire,0,false,4147 PE 52
40,M,705,En Couple,1,false,2222 ZE 42
24,F,453,En Couple,4,true,1540 FU 97
21,M,488,Célibataire,0,false,6907 OM 79
47,M,506,Célibataire,0,false,8655 OQ 96
82,M,187,En Couple,4,true,8055 CQ 63
75,M,702,En Couple,3,false,3203 IM 77
20,F,174,Célibataire,0,false,9649 QH 22
32,M,424,En Couple,0,false,7439 LD 43
37,M,212,En Couple,1,false,427 PQ 26
31,Femme,454,Célibataire,0,false,8359 ZA 10
59,M,504,En Couple,4,false,5336 RF 23
54,M,538,En Couple,2,false,9741 QJ 66
27,M,170,En Couple,1,false,2204 JQ 88
20,M,491,Célibataire,0,false,4680 RB 75
56,M,475,En Couple,2,false,1983 WA 31
20,M,545,En Couple,4,true,5104 KO 69
45,M,442,En Couple,2,true,9866 FF 22
20,M,170,En Couple,4,false,5007 QZ 24
47,M,458,Célibataire,0,false,8599 FF 60
27,M,552,Seule,2,false,4881 TE 36
40,M,466,Célibataire,0,false,4948 NO 54
41,M,1223,En Couple,1,true,7108 DU 60
53,F,1075,Célibataire,0,false,4448 JU 71
18,M,453,Célibataire,0,false,1896 DY 91
80,M,410,En Couple,0,true,9916 TG 34
26,M,195,En Couple,0,false,4288 GN 10
36,F,782,Seule,1,false,8268 YC 28
51,M,1114,Célibataire,0,false,1439 CH 61
33,M,1064,Célibataire,0,false,5411 AF 16
39,M,534,En Couple,2,false,9755 KV 14
46,M,441,Célibataire,0,false,3354 DI 67
48,M,870,En Couple,0,false,317 PU 18
41,M,432,En Couple,1,false,6344 ZE 94
20,M,582,En Couple,1,false,8879 FO 20
67,F,490,Célibataire,0,false,1450 OK 38
74,F,433,En Couple,2,false,7340 RC 94
35,M,723,En Couple,4,true,205 UY 93
26,M,441,Célibataire,0,false,3378 FO 76
62,M,952,En Couple,0,false,1678 FZ 52
61,Féminin,1043,En Couple,1,false,819 RM 18
32,F,518,Célibataire,0,false,1585 VU 15
25,M,744,En Couple,2,false,7055 RA 65
53,M,460,En Couple,0,false,1831 RU 28
36,F,155,En Couple,0,true,9226 ZL 88
36,F,484,En Couple,2,false,437 JC 73
30,M,912,En Couple,2,false,4204 EB 18
50,M,541,Célibataire,0,false,4563 ZL 73
38,M,556,En Couple,4,false,3372 WO 62
28,M,160,Célibataire,0,false,4874 NT 71
60,F,599,En Couple,3,false,5924 PX 31
67,M,434,Célibataire,0,false,6005 NR 40
55,M,430,Célibataire,0,false,6288 RO 51
53,M,246,En Couple,0,false,7584 LJ 54
57,M,169,Célibataire,0,false,6334 ZV 17
18,M,775,En Couple,0,true,1820 IX 79
30,M,597,En Couple,1,false,9950 ZJ 93
-1,M,159,En Couple,1,true,6616 TY 20
28,M,1169,Célibataire,0,false,1154 RG 66
28,M,589,Célibataire,0,false,329 FB 41
84,M,919,En Couple,1,false,623 SK 12
69,M,543,En Couple,1,false,4514 OW 83
45,M,913,Célibataire,0,false,6138 RA 56
20,M,513,En Couple,0,false,1052 AA 24
20,M,574,Célibataire,0,false,940 JW 23
74,M,177,En Couple,2,true,8815 RK 46
18,M,569,En Couple,3,true,7854 DF 59
48,M,741,Célibataire,0,false,6710 RI 76
50,M,431,En Couple,0,false,6925 UA 33
23,M,581,En Couple,4,true,7263 SG 94
41,M,584,En Couple,4,true,1430 OU 30
23,F,733,En Couple,0,false,2392 PB 22
20,M,462,Célibataire,0,false,3546 BT 32
41,F,529,Célibataire,0,false,6227 SF 48
24,M,947,Seule,1,false,2539 WM 78
46,F,228,En Couple,3,true,4450 GB 34
21,F,479,En Couple,2,false,2349 HK 38
62,M,402,Célibataire,0,false,6427 FE 48
33,F,850,Célibataire,0,false,1685 AF 52
29,M,184,Célibataire,0,false,7492 CN 63
57,M,454,Marié(e),4,false,7645 VX 15
54,M,404,En Couple,4,false,1815 KE 41
67,M,492,En Couple,4,false,6253 HD 98
69,M,249,En Couple,3,false,5487 LM 93
83,M,185,En Couple,2,false,3811 CH 55
38,F,227,En Couple,2,true,6601 WR 56
31,M,449,En Couple,2,false,7628 YF 38
34,M,538,En Couple,2,false,6484 JB 13
53,M,828,En Couple,2,false,2808 KG 47
28,M,402,Célibataire,0,false,8208 WA 50
36,M,545,En Couple,0,true,537 BI 68
46,F,523,En Couple,1,false,1234 MI 43
55,M,959,En Couple,3,false,1956 KW 42
24,M,229,En Couple,3,false,9086 BL 11
69,F,524,Célibataire,0,false,5517 BD 81
57,M,183,Seule,2,false,1899 XB 81
68,M,422,En Couple,4,false,8191 EG 70
26,M,547,En Couple,1,true,6290 SW 17
22,M,481,Célibataire,0,false,5490 CK 23
44,F,191,En Couple,1,false,9983 II 40
31,M,198,En Couple,1,false,1602 EV 81
44,F,1308,En Couple,2,true,1694 XV 87
18,M,405,Célibataire,0,false,8910 AL 94
55,M,1284,Seule,1,false,4206 NC 52
28,F,984,En Couple,0,false,6294 EQ 77
69,F,534,En Couple,2,false,8033 CD 45
29,M,993,Célibataire,0,false,4332 RN 43
45,F,459,Célibataire,0,false,6842 EU 38
51,M,504,En Couple,3,true,1443 PB 12
54,M,541,En Couple,0,false,4653 GA 38
28,M,213,En Couple,2,false,5123 WN 22
19,F,234,Marié(e),0,true,4305 DF 68
62,M,876,En Couple,2,false,3234 UU 53
20,M,1083,En Couple,0,false,2689 NP 42
29,M,434,En Couple,4,false,2763 EZ 21
28,M,422,En Couple,1,false,4374 IF 34
77,F,1383,En Couple,1,false,3179 JG 45
27,M,1273, ,1,false,3486 PF 36
58,F,493,Célibataire,0,false,6590 ML 19
32,F,835,En Couple,3,false,1288 NL 63
44,M,166,En Couple,4,false,7478 RG 87
48,M,564,Seule,1,false,2757 LZ 90
84,F,1367,En Couple,2,false,9412 PC 25
45,M,571,Célibataire,0,false,3752 AW 81
24,M,229,Célibataire,0,false,3420 IJ 19
20,M,766,En Couple,1,false,8934 IV 35
18,F,443,En Couple,4,false,2213 NF 72
44,F,563,Seule,3,false,3511 RJ 58
57,M,500,En Couple,4,true,4150 UA 77
19,M,555,En Couple,3,true,7906 FA 93
27,F,437,Célibataire,0,false,1898 HK 71
22,M,1309,En Couple,3,true,5796 EU 76
29,F,449,En Couple,0,true,3148 VF 56
19,M,1170,En Couple,1,false,2089 JO 31
40,M,1223,Célibataire,0,false,3595 RD 64
59,M,466,En Couple,4,false,8577 XX 86
40,F,887,Célibataire,0,false,1447 KA 51
38,F,549,Célibataire,0,false,1244 KF 28
62,M,970,Seule,3,false,9521 IU 91
27,M,1073,En Couple,2,false,8062 IS 52
34,M,1008,En Couple,4,false,1007 DN 66
20,M,1350,En Couple,0,false,1979 KZ 82
23,M,562,Célibataire,0,false,3285 BV 57
54,M,498,En Couple,2,false,6635 RO 30
47,M,524,En Couple,4,false,4380 SH 90
25,M,564,Célibataire,0,false,7319 EV 56
26,M,593,En Couple,0,false,8862 MA 71
56,F,996,En Couple,0,false,9801 IL 53
55,F,177,En Couple,0,false,7671 BN 72
25,M,1027,Célibataire,0,false,2016 UT 44
29,F,407,Célibataire,0,false,8597 DC 44
45,M, ,En Couple,2,false,1641 LJ 57
28,M,577,En Couple,1,false,6169 JI 12
47,M,480,N/D,0,false,9766 VO 69
40,M,495,En Couple,4,true,8580 SU 26
29,M,161,En Couple,3,false,395 IR 55
74,M,1001,En Couple,2,false,5002 FS 67
29,M,1049,En Couple,2,false,4299 NF 86
29,M,159,Seule,2,false,9329 OM 90
59,F,193,Célibataire,0,false,527 XT 37
51,F,474,En Couple,2,false,6962 MZ 86
25,F,577,Célibataire,0,false,8670 RL 11
61,Homme,907,Célibataire,0,false,2791 JI 47
70,M,456,En Couple,1,true,3894 QV 86
24,M,1150,Célibataire,0,false,5323 ME 29
18,M,598,En Couple,4,true,4673 QY 85
55,M,1238,En Couple,2,false,6589 AF 77
39,M,417,En Couple,1,false,2096 JN 73
55,F,240,En Couple,0,true,3724 QT 80
28,F,215,Célibataire,0,false,9587 SX 22
84,M,212,Célibataire,0,false,9867 GO 65
32,M,246,En Couple,4,true,4078 QG 23
55,M,445,En Couple,1,false,7374 OB 91
58,M,1242,En Couple,3,false,5638 ZW 75
24,M,244,En Couple,4,false,6331 YU 90
61,M,1114,En Couple,3,false,305 SZ 77
22,M,567,Célibataire,0,false,2170 OA 55
52,M,574,Célibataire,0,false,4041 SP 11
57,M,508,Célibataire,0,false,8869 KK 43
55,F,1239,En Couple,3,false,3993 VF 80
63,M,474,En Couple,1,false,5096 KJ 42
21,M,196,Célibataire,0,false,4478 DA 37
42,F,710,En Couple,3,false,369 OA 87
67,F,598,Célibataire,0,false,9846 BO 11
40,M,561,Célibataire,0,false,6096 TL 53
27,M,1006,En Couple,4,false,8036 JA 35
53,M,192,En Couple,0,false,6120 FE 47
50,M,512,En Couple,0,false,9641 MD 92
39,M,224,En Couple,4,false,7548 MG 81
45,M,581,Célibataire,0,false,4780 ST 41
68,M,493,En Couple,1,false,2210 KB 78
72,F,577,Célibataire,0,false,2595 MJ 95
27,M,436,Célibataire,0,false,6051 AO 72
28,F,915,Célibataire,0,false,3799 VX 49
53,M,492,Célibataire,0,false,8344 SN 48
42,M,195,Seule,1,false,4388 ZE 58
65,Homme,528,En Couple,1,false,4494 LB 26
48,M,422,Célibataire,0,false,9525 JQ 90
38,M,554,En Couple,2,false,5651 ZW 39
75,M,1323,En Couple,3,true,8124 WZ 25
25,F,236,En Couple,2,false,934 IG 11
24,M,206,En Couple,3,false,2375 GK 83
58,M,538,Marié(e),1,false,1482 NH 50
81,Homme,186,En Couple,3,false,3052 PN 40
25,M,1275,Célibataire,0,false,3123 OO 44
23,F,224,En Couple,1,false,9325 YW 27
22,M,207,En Couple,1,false,8326 NM 17
52,M,428,En Couple,0,false,1428 RN 49
56,F,1127,En Couple,4,true,7053 QM 15
26,M,895,En Couple,0,false,9448 BW 10
79,M,209,En Couple,3,false,7825 BW 20
26,F,1007,En Couple,0,true,8597 KH 33
43,M,851,En Couple,2,false,3949 SX 22
32,M,429,En Couple,4,false,6824 XM 54
58,M,1383,En Couple,3,false,3425 OR 59
27,F,701,Célibataire,0,false,3904 ZH 61
22,M,554,En Couple,1,false,108 UK 78
25,M,241,En Couple,2,false,8238 IW 15
28,M,477,Célibataire,0,false,3425 VL 50
29,M,244,En Couple,3,false,4741 MJ 97
47,M,478,En Couple,4,true,7986 OE 27
29,M,538,En Couple,3,false,8138 SO 91
26,F,572,Célibataire,0,false,2711 LQ 49
77,M,521,En Couple,4,false,4116 TW 97
23,M,557,Célibataire,0,false,8280 LU 17
45,M,428,Célibataire,0,false,5757 KU 86
41,M,454,En Couple,1,false,4766 ZW 32
50,M,520,Célibataire,0,false,334 CW 44
61,M,746,En Couple,4,false,2150 ND 76
46,M,406,Célibataire,0,false,8438 KH 85
58,M,1387,En Couple,3,false,9597 ZT 32
20,M,438,Seule,1,false,6532 TV 37
58,F,209,En Couple,3,true,948 FP 67
19,F,598,En Couple,1,true,6136 ZK 66
18,F,195,En Couple,3,false,5581 KN 60
22,M,466,En Couple,3,false,2373 KV 31
83,M,218,En Couple,2,false,395 CZ 68
21,M,201,Célibataire,0,false,3889 NQ 43
50,M,220,En Couple,3,false,7046 OP 18
21,M,721,En Couple,2,true,6275 CD 53
27,M,577,Célibataire,0,false,7700 BV 90
35,M,485,En Couple,0,false,2724 MT 73
44,M,499,Célibataire,0,false,6705 CO 26
22,M,733,Célibataire,0,false,6190 TS 35
43,F,205,En Couple,3,true,5927 QG 41
40,F,220,En Couple,2,false,3951 AU 82
26,F,433,En Couple,1,false,1062 AQ 42
51,M,547,En Couple,3,false,1847 SP 11
23,M,1216,En Couple,2,false,7437 ZU 88
41,M,415,En Couple,2,false,6309 RF 12
30,F,515,En Couple,1,false,4190 RZ 12
58,M,552,En Couple,2,false,1693 XM 85
19,M,568,En Couple,0,false,9133 QK 35
26,M,163,En Couple,1,false,980 II 50
29,M,170,Célibataire,0,false,5361 WO 71
26,F,570,En Couple,3,true,2226 FU 97
24,M,498,En Couple,3,false,9522 YS 50
23,F,431,Célibataire,0,false,4942 EJ 21
23,F,595,En Couple,3,false,456 MU 85
19,F,159,En Couple,2,false,3829 UI 41
45,M,414,En Couple,1,false,7410 AV 21
54,M,930,Célibataire,0,false,4788 HM 71
25,M,1047,Seule,2,false,8924 KU 32
77,F,410,Célibataire,0,false,8040 PK 40
49,M,740,Célibataire,0,false,5159 VX 77
26,M,875,En Couple,4,false,709 WW 22
81,M,1163,Célibataire,0,false,3700 SL 95
22,M,1153,Célibataire,0,false,4764 AP 36
52,M,566,Célibataire,0,false,5305 XH 74
28,M,499,Célibataire,0,false,5314 AR 70
79,M,582,En Couple,2,false,5546 GM 11
18,M,501,En Couple,1,false,5487 AY 60
64,F,210,Seule,3,false,6224 DN 41
84,F,1061,Célibataire,0,false,2684 XM 77
27,F,1317,En Couple,0,true,7637 UV 12
19,Masculin,455,En Couple,4,false,148 ZM 75
79,M,162,En Couple,0,true,4790 TP 10
56,M,919,En Couple,2,false,9443 AW 74
58,F,1197,?,1,true,9103 RG 94
38,F,505,En Couple,1,false,665 EV 47
26,M,441,En Couple,1,true,7026 TH 94
27,M,574,En Couple,2,false,488 GY 70
38,F,566,Célibataire,0,false,4096 NG 21
26,M,412,En Couple,3,false,8993 TT 67
35,F,595,Célibataire,0,false,317 RR 55
49,M,1132,En Couple,1,false,7691 XC 20
53,M,159,Célibataire,0,false,9871 RK 71
74,M,488,En Couple,2,false,5596 RQ 63
34,M,505,Célibataire,0,false,7168 AH 98
45,M,1282,Célibataire,0,false,9437 ZY 58
80,M,1048,En Couple,3,false,7575 UA 83
25,M,244,En Couple,4,true,7641 VR 58
49,M,521,En Couple,2,false,8594 JW 33
34,M,198,Célibataire,0,false,2334 DI 84
28,M,505,En Couple,1,false,1967 ZA 97
54,M,524,En Couple,2,false,1258 AI 21
47,F,549,En Couple,0,true,46 FR 14
84,M,1201,En Couple,3,false,6286 EU 86
27,M,1159,En Couple,2,false,1968 YF 83
52,M,580,Célibataire,0,false,3550 TH 39
32,F,1037,Célibataire,0,false,2202 AX 16
42,M,1182,Seule,3,false,8111 EH 28
51,M,447,Célibataire,0,false,1026 LU 11
38,M,596,Célibataire,0,false,3943 NX 32
19,M,493,Célibataire,0,false,688 TZ 54
42,F,1023,En Couple,3,false,4816 VB 98
64,M,430,Célibataire,0,false,62 EX 61
31,F,231,En Couple,0,false,7093 SK 30
33,M,475,En Couple,2,true,7928 WV 42
23,M,219,Célibataire, ,false,6259 MT 11
31,F,418,Célibataire,0,false,173 EQ 58
33,M,186,Célibataire,0,false,521 JQ 37
51,M,489,En Couple,0,false,1931 HD 57
68,M,461,En Couple,2,false,8360 IO 70
81,M,596,En Couple,2,false,3318 DB 38
48,M,542,Célibataire,0,false,6562 SB 88
79,F,1208,En Couple,4,false,8129 AV 38
59,M,466,En Couple,1,true,1934 MD 96
56,M,473,En Couple,0,true,1762 GN 51
18,M,595,En Couple,1,false,658 YO 78
51,M,568,En Couple,0,true,5346 AO 29
58,M,447,En Couple,0,false,6631 KF 37
81,M,489,En Couple,1,false,1851 SJ 71
21,M,247,En Couple,3,true,6713 BW 23
27,M,1365,En Couple,2,false,6679 GR 24
33,M,852,En Couple,4,false,2260 DG 26
24,F,461,En Couple,2,false,3767 CJ 41
35,M,405,En Couple,1,false,6071 SA 16
18,M,233,En Couple,3,false,9689 FW 49
44,M,470,Célibataire,0,false,8692 BG 96
19,F,925,En Couple,2,false,8209 ET 61
68,M,198,En Couple,0,true,6061 GY 18
72,F,428,Seule,2,false,2544 TC 34
35,M,972,En Couple,0,false,8712 RI 98
24,M,530,En Couple,0,false,6399 BM 52
38,M,495,En Couple,0,true,5916 KF 52
38,M,1039,En Couple,4,false,6677 SV 82
79,F,534,En Couple,4,false,9266 SX 84
83,F,461,Seule,3,false,1356 JP 21
40,F,593,En Couple,0,false,292 RA 82
70,F,415,En Couple,0,false,2528 OO 39
26,F,167,En Couple,1,true,1072 QC 98
70,M,778,Célibataire,0,false,6207 QQ 35
72,M,150,En Couple,2,false,8261 GO 91
19,M,400,Célibataire,0,false,2649 YH 94
71,F,808,En Couple,0,false,7540 XQ 58
29,M,1366,En Couple,3,false,9984 CF 18
80,F,416,En Couple,3,false,7248 RB 91
38,M,476,Célibataire,0,false,6105 YX 37
24,M,573,En Couple,4,false,5582 MS 10
81,F,444,Célibataire,0,false,6761 CJ 86
69,M,581,En Couple,2,true,405 PZ 43
22,F,526,En Couple,2,true,4729 LU 83
59,M,1185,Célibataire,0,false,6623 SR 98
64,M,537,Célibataire,0,false,4146 ZI 27
24,M,166,Seule,3,false,5334 DO 41
33,M,1107,En Couple,2,false,8625 QS 95
23,M,188,En Couple,4,false,4807 WZ 51
38,M,488,Seule,1,false,1283 OC 84
23,M,576,En Couple,1,false,1633 MB 43
33,M,492,En Couple,3,false,986 GI 93
29,M,204,En Couple,3,?,5478 UR 27
58,M,888,En Couple,?,false,7157 BY 32
18,M,468,En Couple,0,false,7017 TC 88
37,F,478,En Couple,1,false,7403 PB 62
59,M,562,Seule,2,false,9806 YB 50
18,F,510,Célibataire,0,false,97 RJ 40
83,F,222,En Couple,4,false,3053 TN 13
31,M,842,Célibataire,0,false,8046 FB 73
59,M,772,En Couple,2,false,6927 LU 41
35,M, ,En Couple,2,false,8526 CH 66
78,M,535,En Couple,3,false,1279 LH 23
21,M,1248,Seule,2,false,7132 IL 48
46,F,427,En Couple,0,false,6713 QE 29
27,M,1150,Seule,1,false,965 CW 83
46,M,761,Célibataire,0,false,2573 QY 39
77,M,513,Célibataire,0,false,1515 LM 66
59,F,714,En Couple,0,false,2716 ET 22
25,M,1082,En Couple,4,false,4448 PL 75
27,M,505,En Couple,?,false,9402 TQ 71
76,M,503,En Couple,0,false,70 QZ 33
48,F,434,Célibataire,0,false,2106 ZP 13
49,M,782,Célibataire,0,false,7781 QT 48
22,M,568,Célibataire,0,false,2373 LT 57
28,M,194,Seule,3,false,5861 LT 10
28,M,1061,Célibataire,0,false,9251 AP 97
42,F,1044,En Couple,2,false,5679 TI 73
44,M,192,En Couple,2,false,7695 IG 44
54,M,848,En Couple,2,false,5423 KN 58
55,M,958,Célibataire,0,false,9958 ZA 59
18,M,859,En Couple,0,false,9556 RH 82
30,M,1002,En Couple,3,true,3400 UM 75
55,M,1353,En Couple,3,false,9806 EE 68
67,M,452,En Couple,2,false,2965 NX 66
37,M,161,En Couple,2,false,4735 NV 57
58,M,581,En Couple,2,false,9217 LK 84
38,M,578,Célibataire,0,false,6330 OJ 98
22,M,485,En Couple,3,false,1025 NW 39
35,M,581,En Couple,0,false,8583 QA 21
25,F,178,En Couple,1,false,8715 JO 55
44,M,167,En Couple,0,false,9308 NI 70
29,M,851,Célibataire,0,false,3785 WS 22
51,F,472,En Couple,0,false,4244 BU 58
26,M,234,Seule,3,false,550 FH 15
45,F,559,En Couple,1,false,1452 FQ 34
21,F,1068,En Couple,1,false,1102 VR 73
77,M,521,En Couple,1,false,1600 XL 21
68,M,973,Célibataire,0,false,4674 GM 56
53,F,797,Célibataire,0,false,9682 NB 28
26,F,598,Célibataire,0,false,9986 YJ 41
29,M,232,Célibataire,0,false,9091 PX 14
21,F,518,Célibataire,0,false,5680 JV 49
24,M,497,Célibataire,0,false,520 FQ 57
42,F,1125,En Couple,2,false,2675 FM 96
48,M,824,Célibataire,0,false,4725 BZ 82
61,F,554,En Couple,4,false,8385 VL 75
24,F,1280,En Couple,0,false,7205 BB 33
19,F,230,En Couple,0,true,7491 VU 94
47,M,1101,En Couple,2,false,527 QS 77
64,M,572,Célibataire,0,false,4116 TB 47
79,F,409,Célibataire,0,false,2722 FH 19
57,M,506,Célibataire,0,false,2594 FQ 18
52,F,1120,En Couple,3,false,9626 OX 92
79,F,553,En Couple,4,true,2875 UW 57
42,M,442,En Couple,2,false,2567 CQ 75
37,M,868,En Couple,0,false,577 DG 65
53,M,572,En Couple,0,true,5149 VT 22
78,M,438,En Couple,4,false,7878 RS 15
26,F,161,En Couple,0,false,6222 ZB 84
19,F,1049,En Couple,2,false,2336 RB 92
58,F,939,Seule,1,false,6977 VK 42
35,M,413,En Couple,0,false,421 UB 75
35,M,1385,En Couple,1,false,7326 RK 58
34,M,540,En Couple,3,false,1600 YK 80
58,M,151,Célibataire,0,false,3952 KO 92
83,F,949,En Couple,1,false,6362 RZ 88
43,M,712,En Couple,4,false,7937 EW 37
78,F,563,Célibataire,0,false,4289 LE 46
29,F,234,Célibataire,0,false,1168 CA 85
40,M,710,En Couple,3,false,7235 IP 98
35,M,529,En Couple,2,false,574 HT 58
66,M,559,En Couple,?,true,243 YM 41
52,M,1297,Célibataire,0,false,2604 DG 18
23,F,217,En Couple,4,true,1971 YP 22
36,F,483,En Couple,1,false,4318 NC 61
39,M,920,Célibataire,0,false,8728 PA 55
80,F,201,Célibataire,0,false,7002 QM 30
40,M,177,En Couple,1,false,2537 YP 16
20,M,958,En Couple,2,false,9417 VR 14
46,M,471,Célibataire,0,false,9088 GG 82
24,M,235,Seule,2,false,8149 PP 67
41,F,470,Célibataire,0,false,790 YN 80
46,M,191,Célibataire,0,false,6041 BY 29
26,M,465,Célibataire,0,false,8714 FS 81
37,Masculin,562,En Couple,0,false,8340 VE 91
43,F,539,Célibataire,0,false,9243 PY 17
59,M,534,Marié(e),3,false,7797 MD 63
51,M,219,En Couple,3,false,5177 FP 97
29,M,421,En Couple,1,false,5167 JD 65
41,M,588,Seule,2,false,375 AP 94
18,M,524,Célibataire,0,false,2886 WG 87
30,F,564,En Couple,3,false,4731 KN 59
60,M,425,Célibataire,0,false,2512 QC 86
49,F,811,En Couple,3,false,2428 FB 12
31,M,557,En Couple,0,false,1941 TF 89
58,M,1155,En Couple,2,false,1299 PJ 46
78,F,839,En Couple,0,false,3775 AI 35
48,F,496,En Couple,3,true,7306 GG 76
42,M,849,En Couple,0,false,3338 OU 24
46,M,433,En Couple,2,false,9951 AF 85
50,M,197,En Couple,1,false,8436 WC 65
48,F,1252,N/D,2,true,2241 DG 57
36,F,545,En Couple,0,false,5102 GD 48
38,M,400,En Couple,2,true,2577 HN 98
63,M,745,En Couple,3,false,9784 CE 91
59,M,238,Célibataire,0,false,3491 VN 27
25,M,529,Célibataire,0,false,728 UO 62
74,M,1152,En Couple,3,true,7130 SD 14
58,M,-1,En Couple,2,false,7795 AR 89
21,M,523,En Couple,1,false,1886 JC 55
36,M,447,En Couple,2,false,4210 CT 17
45,F,505,En Couple,0,true,9945 MA 70
30,F,231,Célibataire,0,false,2239 WM 55
41,M,172,En Couple,3,false,3173 VA 75
19,Masculin,222,Célibataire,0,false,1524 ZM 32
32,M,483,En Couple,1,false,1535 OF 13
73,M,997,En Couple,0,false,9922 DN 26
68,M,417,Célibataire,0,false,5463 SK 62
30,M,1146,En Couple,1,false,6887 BP 41
22,M,235,En Couple,4,false,3517 AY 76
44,M,769,En Couple,0,false,1222 WE 30
